Clave;Nombre;Total;Sabe leer y escribir;No sabe leer y escribir
20344;San Sebastián Coatlán;1920;1630;281
20345;San Sebastián Ixcapa;3020;2503;488
20346;San Sebastián Nicananduta;1148;848;223
20347;San Sebastián Río Hondo;2663;2276;383
20348;San Sebastián Tecomaxtlahuaca;6323;4857;1447
20349;San Sebastián Teitipac;1555;1284;253
20350;San Sebastián Tutla;13174;12875;154
20351;San Simón Almolongas;1986;1512;471
20352;San Simón Zahuatlán;2297;1223;1065
20353;Santa Ana;1453;1218;228
20354;Santa Ana Ateixtlahuaca;356;228;126
20355;Santa Ana Cuauhtémoc;587;418;169
20356;Santa Ana del Valle;1623;1463;148
20357;Santa Ana Tavela;773;663;109
20358;Santa Ana Tlapacoyan;1489;1191;293
20359;Santa Ana Yareni;668;537;131
20360;Santa Ana Zegache;2832;2351;476
20361;Santa Catalina Quierí;681;586;95
20362;Santa Catarina Cuixtla;1123;957;161
20363;Santa Catarina Ixtepeji;2094;2009;81
20364;Santa Catarina Juquila;10556;8332;2171
20365;Santa Catarina Lachatao;1055;998;52
20366;Santa Catarina Loxicha;2689;2192;491
20367;Santa Catarina Mechoacán;3435;2642;786
20368;Santa Catarina Minas;1409;1208;198
20369;Santa Catarina Quiané;1494;1292;197
20370;Santa Catarina Tayata;512;473;37
20371;Santa Catarina Ticuá;775;574;198
20372;Santa Catarina Yosonotú;1577;1109;450
20373;Santa Catarina Zapoquila;350;278;71
20374;Santa Cruz Acatepec;992;651;335
20375;Santa Cruz Amilpas;7772;7478;258
20376;Santa Cruz de Bravo;279;202;77
20377;Santa Cruz Itundujia;7826;6750;1056
20378;Santa Cruz Mixtepec;2664;2350;310
20379;Santa Cruz Nundaco;2123;1744;376
20380;Santa Cruz Papalutla;1533;1369;158
20381;Santa Cruz Tacache de Mina;1950;1668;274
20382;Santa Cruz Tacahua;884;702;182
20383;Santa Cruz Tayata;474;445;25
20384;Santa Cruz Xitla;3198;2463;726
20385;Santa Cruz Xoxocotlán;58723;55417;2864
20386;Santa Cruz Zenzontepec;11815;8252;3546
20387;Santa Gertrudis;2257;1876;375
20388;Santa Inés del Monte;1705;1366;331
20389;Santa Inés Yatzeche;784;526;251
20390;Santa Lucía del Camino;37310;35728;1355
20391;Santa Lucía Miahuatlán;2206;1405;796
20392;Santa Lucía Monteverde;4927;3763;1133
20393;Santa Lucía Ocotlán;2739;2142;583
20394;Santa María Alotepec;2132;1689;430
20395;Santa María Apazco;1462;860;598
20396;Santa María la Asunción;2363;1082;1276
20397;Heroica Ciudad de Tlaxiaco;28809;25877;2732
20398;Ayoquezco de Aldama;3397;2632;753
20399;Santa María Atzompa;20595;19253;1249
20400;Santa María Camotlán;1301;1058;236
20401;Santa María Colotepec;16734;14648;1939
20402;Santa María Cortijo;804;659;142
20403;Santa María Coyotepec;2101;1978;106
20404;Santa María Chachoápam;612;571;40
20405;Villa de Chilapa de Díaz;1467;1267;195
20406;Santa María Chilchotla;14576;9614;4865
20407;Santa María Chimalapa;5328;4124;1190
20408;Santa María del Rosario;363;326;31
20409;Santa María del Tule;6601;6400;184
20410;Santa María Ecatepec;2510;2262;238
20411;Santa María Guelacé;640;604;35
20412;Santa María Guienagati;2366;1937;423
20413;Santa María Huatulco;28264;25208;2769
20414;Santa María Huazolotitlán;8277;6515;1703
20415;Santa María Ipalapa;3542;2815;719
20416;Santa María Ixcatlán;435;346;88
20417;Santa María Jacatepec;6884;5559;1313
20418;Santa María Jalapa del Marqués;9230;7972;1191
20419;Santa María Jaltianguis;448;430;17
20420;Santa María Lachixío;1215;920;284
20421;Santa María Mixtequilla;3546;3125;409
20422;Santa María Nativitas;531;453;78
20423;Santa María Nduayaco;453;400;53
20424;Santa María Ozolotepec;2737;2130;600
20425;Santa María Pápalo;1660;1343;316
20426;Santa María Peñoles;5239;4082;1144
20427;Santa María Petapa;11770;10112;1611
20428;Santa María Quiegolani;1260;897;340
20429;Santa María Sola;1164;897;267
20430;Santa María Tataltepec;209;154;55
20431;Santa María Tecomavaca;1368;1219;141
20432;Santa María Temaxcalapa;795;675;120
20433;Santa María Temaxcaltepec;1627;1036;589
20434;Santa María Teopoxco;3229;2271;954
20435;Santa María Tepantlali;2447;1546;891
20436;Santa María Texcatitlán;872;615;254
20437;Santa María Tlahuitoltepec;7099;5270;1814
20438;Santa María Tlalixtac;1293;915;375
20439;Santa María Tonameca;17364;13670;3599
20440;Santa María Totolapilla;726;538;186
20441;Santa María Xadani;5438;3876;1501
20442;Santa María Yalina;288;243;45
20443;Santa María Yavesía;365;349;16
20444;Santa María Yolotepec;359;324;30
20445;Santa María Yosoyúa;1201;973;222
20446;Santa María Yucuhiti;5073;4359;693
20447;Santa María Zacatepec;11016;8741;2118
20448;Santa María Zaniza;1214;938;273
20449;Santa María Zoquitlán;2649;2232;408
20450;Santiago Amoltepec;7298;5283;2006
20451;Santiago Apoala;841;522;318
20452;Santiago Apóstol;3283;2465;808
20453;Santiago Astata;3008;2674;328
20454;Santiago Atitlán;2337;1796;535
20455;Santiago Ayuquililla;1970;1712;249
20456;Santiago Cacaloxtepec;1307;947;354
20457;Santiago Camotlán;2465;2104;355
20458;Santiago Comaltepec;912;775;135
20459;Santiago Chazumba;3537;3179;340
20460;Santiago Choápam;3925;3169;740
20461;Santiago del Río;506;359;146
20462;Santiago Huajolotitlán;3321;2997;300
20463;Santiago Huauclilla;549;471;77
20464;Santiago Ihuitlán Plumas;371;325;44
20465;Santiago Ixcuintepec;1078;897;179
20466;Santiago Ixtayutla;8056;5125;2900
20467;Santiago Jamiltepec;13884;11445;2269
20468;Santiago Jocotepec;9162;7141;1974
20469;Santiago Juxtlahuaca;22837;16797;5855
20470;Santiago Lachiguiri;3715;3135;576
20471;Santiago Lalopa;376;341;35
20472;Santiago Laollaga;2594;2243;341
20473;Santiago Laxopa;1070;988;81
20474;Santiago Llano Grande;2539;1995;489
20475;Santiago Matatlán;7356;5599;1739
20476;Santiago Miltepec;329;288;38
20477;Santiago Minas;1116;815;298
20478;Santiago Nacaltepec;1558;1366;189
20479;Santiago Nejapilla;192;168;24
20480;Santiago Nundiche;771;640;130
20481;Santiago Nuyoó;1579;1304;271
20482;Santiago Pinotepa Nacional;37778;31625;5863
20483;Santiago Suchilquitongo;7320;6954;325
20484;Santiago Tamazola;3102;2506;593
20485;Santiago Tapextla;2127;1542;565
20486;Villa Tejúpam de la Unión;1905;1715;185
20487;Santiago Tenango;1467;1382;82
20488;Santiago Tepetlapa;108;93;14
20489;Santiago Tetepec;3530;2869;654
20490;Santiago Texcalcingo;2062;1418;641
20491;Santiago Textitlán;2676;2313;355
20492;Santiago Tilantongo;2443;1919;519
20493;Santiago Tillo;453;417;36
20494;Santiago Tlazoyaltepec;3444;2422;1006
20495;Santiago Xanica;1976;1436;530
20496;Santiago Xiacuí;1721;1655;65
20497;Santiago Yaitepec;2754;1478;1265
20498;Santiago Yaveo;4928;4038;867
20499;Santiago Yolomécatl;1512;1424;82
20500;Santiago Yosondúa;5879;4905;955
20501;Santiago Yucuyachi;757;535;220
20502;Santiago Zacatepec;4043;2753;1286
20503;Santiago Zoochila;303;266;37
20504;Nuevo Zoquiápam;1197;1105;86
20505;Santo Domingo Ingenio;6143;5127;957
20506;Santo Domingo Albarradas;629;510;111
20507;Santo Domingo Armenta;2293;1767;517
20508;Santo Domingo Chihuitán;1247;1107;137
20509;Santo Domingo de Morelos;7041;4986;2027
20510;Santo Domingo Ixcatlán;700;618;82
20511;Santo Domingo Nuxaá;2505;2268;218
20512;Santo Domingo Ozolotepec;652;453;196
20513;Santo Domingo Petapa;6231;5074;1143
20514;Santo Domingo Roayaga;721;525;195
20515;Santo Domingo Tehuantepec;47327;41900;5160
20516;Santo Domingo Teojomulco;3198;2523;668
20517;Santo Domingo Tepuxtepec;3680;2324;1330
20518;Santo Domingo Tlatayápam;124;102;20
20519;Santo Domingo Tomaltepec;2222;2043;165
20520;Santo Domingo Tonalá;5199;4116;1065
20521;Santo Domingo Tonaltepec;218;183;34
20522;Santo Domingo Xagacía;912;743;168
20523;Santo Domingo Yanhuitlán;1296;1183;110
20524;Santo Domingo Yodohino;310;248;61
20525;Santo Domingo Zanatepec;8633;7304;1258
20526;Santos Reyes Nopala;11514;8503;2854
20527;Santos Reyes Pápalo;1877;1529;343
20528;Santos Reyes Tepejillo;945;650;290
20529;Santos Reyes Yucuná;822;543;277
20530;Santo Tomás Jalieza;2458;2105;345
20531;Santo Tomás Mazaltepec;1799;1670;126
20532;Santo Tomás Ocotepec;3027;2340;671
20533;Santo Tomás Tamazulapan;1660;1439;219
20534;San Vicente Coatlán;2562;1912;646
20535;San Vicente Lachixío;2040;1541;491
20536;San Vicente Nuñú;420;390;27
20537;Silacayoápam;5261;3953;1285
20538;Sitio de Xitlapehua;506;425;79
20539;Soledad Etla;3848;3745;90
20540;Villa de Tamazulápam del Progreso;5357;4873;420
20541;Tanetze de Zaragoza;1384;1259;122
20542;Taniche;596;512;84
20543;Tataltepec de Valdés;4006;2967;1019
20544;Teococuilco de Marcos Pérez;886;820;63
20545;Teotitlán de Flores Magón;6713;6018;644
20546;Teotitlán del Valle;4574;3997;563
20547;Teotongo;754;639;110
20548;Tepelmeme Villa de Morelos;1275;1160;113
20549;Tezoatlán de Segura y Luna;8656;6767;1847
20550;San Jerónimo Tlacochahuaya;3971;3499;394
20551;Tlacolula de Matamoros;15029;13376;1573
20552;Tlacotepec Plumas;385;350;34
20553;Tlalixtac de Cabrera;7303;6716;555
20554;Totontepec Villa de Morelos;4175;3124;1047
20555;Trinidad Zaachila;2130;1884;238
20556;La Trinidad Vista Hermosa;196;163;33
20557;Unión Hidalgo;11116;9524;1517
20558;Valerio Trujano;1194;1053;136
20559;San Juan Bautista Valle Nacional;17120;14416;2637
20560;Villa Díaz Ordaz;4828;4114;693
20561;Yaxe;1944;1690;252
20562;Magdalena Yodocono de Porfirio Díaz;1117;997;116
20563;Yogana;1052;668;374
20564;Yutanduchi de Guerrero;996;787;201
20565;Villa de Zaachila;25256;23022;2093
20566;San Mateo Yucutindó;2217;1706;503
20567;Zapotitlán Lagunas;2346;1709;629
20568;Zapotitlán Palmas;1167;926;236
20569;Santa Inés de Zaragoza;1334;1174;157
20570;Zimatlán de Álvarez;14679;13049;1521
20901;Silacayoapam;;;
20902;Huajuapam;;;
20903;Coixtlahuaca;;;
20904;Teotitlán;;;
20905;Cuicatlán;;;
20906;Tuxtepec;;;
20907;Choapam;;;
20908;Juxtlahuaca;;;
20909;Teposcolula;;;
20910;Nochixtlán;;;
20911;Etla;;;
20912;Benemerito Distrito de Ixtlán de Juárez;;;
20913;Villa Alta;;;
20914;Mixe;;;
20915;Putla;;;
20916;Tlaxiaco;;;
20917;Zaachila;;;
20918;Zimatlán;;;
20919;Centro;;;
20920;Tlacolula;;;
20921;Jamiltepec;;;
20922;Juquila;;;
20923;Sola de Vega;;;
20924;Ejutla;;;
20925;Ocotlán;;;
20926;Miahuatlán;;;
20927;Yautepec;;;
20928;Tehuantepec;;;
20929;Juchitán;;;
20930;Pochutla;;;
20996;No especificado;;;
20997;Otros estados;;;
21001;Acajete;42283;37010;5136
21002;Acateno;6828;5850;939
21003;Acatlán;25672;22550;2813
21004;Acatzingo;35870;32099;3625
21005;Acteopan;2324;1785;533
21006;Ahuacatlán;10491;6976;3423
21007;Ahuatlán;2573;2054;518
21008;Ahuazotepec;7660;6904;727
21009;Ahuehuetitla;1585;1303;266
21010;Ajalpan;42187;31946;10059
21011;Albino Zertuche;1315;1147;161
21012;Aljojuca;4918;4283;624
21013;Altepexi;14113;11830;2232
21014;Amixtlán;3650;2481;1145
21015;Amozoc;72708;67560;4633
21016;Aquixtla;5854;4879;960
21017;Atempan;17463;14437;2919
21018;Atexcal;2752;2408;338
21019;Atlixco;95851;88739;6571
21020;Atoyatempan;4577;4208;353
21021;Atzala;911;831;77
21022;Atzitzihuacán;8715;7370;1329
21023;Atzitzintla;5985;4878;1058
21024;Axutla;725;556;166
21025;Ayotoxco de Guerrero;6139;5198;905
21026;Calpan;10396;8713;1636
21027;Caltepec;3251;2772;477
21028;Camocuautla;1696;1190;498
21029;Caxhuacan;2917;2167;715
21030;Coatepec;599;441;157
21031;Coatzingo;2239;1785;452
21032;Cohetzala;1017;799;205
21033;Cohuecan;3683;3380;289
21034;Coronango;25205;23757;1325
21035;Coxcatlán;14740;12684;1920
21036;Coyomeapan;9407;6310;3085
21037;Coyotepec;1851;1503;337
21038;Cuapiaxtla de Madero;6164;5773;373
21039;Cuautempan;6779;5441;1284
21040;Cuautinchán;6647;5939;685
21041;Cuautlancingo;58177;56027;1875
21042;Cuayuca de Andrade;2375;1936;424
21043;Cuetzalan del Progreso;34563;28048;6310
21044;Cuyoaco;11211;9999;1186
21045;Chalchicomula de Sesma;33004;29047;3742
21046;Chapulco;4855;4365;472
21047;Chiautla;14434;12142;2172
21048;Chiautzingo;13925;13126;687
21049;Chiconcuautla;10221;6705;3474
21050;Chichiquila;15882;11831;3996
21051;Chietla;26057;22542;3343
21052;Chigmecatitlán;993;785;205
21053;Chignahuapan;42688;37506;5063
21054;Chignautla;20936;17920;2955
21055;Chila;3510;2951;544
21056;Chila de la Sal;1021;832;182
21057;Honey;5356;4197;1122
21058;Chilchotla;13134;9488;3555
21059;Chinantla;1874;1591;263
21060;Domingo Arenas;4880;4491;370
21061;Eloxochitlán;8481;5834;2629
21062;Epatlán;3478;3008;450
21063;Esperanza;10199;8931;1123
21064;Francisco Z. Mena;12663;10939;1646
21065;General Felipe Ángeles;13484;11303;2152
21066;Guadalupe;4831;3737;1055
21067;Guadalupe Victoria;11813;10149;1614
21068;Hermenegildo Galeana;5582;3802;1688
21069;Huaquechula;19112;16902;2161
21070;Huatlatlauca;5074;3696;1352
21071;Huauchinango;70692;62633;7764
21072;Huehuetla;11403;7561;3765
21073;Huehuetlán el Chico;6682;5528;1126
21074;Huejotzingo;46430;43929;2213
21075;Hueyapan;8392;7231;1122
21076;Hueytamalco;19769;16755;2928
21077;Hueytlalpan;4165;2827;1316
21078;Huitzilan de Serdán;9482;6685;2726
21079;Huitziltepec;3931;3737;175
21080;Atlequizayan;2130;1538;581
21081;Ixcamilpa de Guerrero;2794;2138;633
21082;Ixcaquixtla;6028;5374;592
21083;Ixtacamaxtitlán;18654;15256;3316
21084;Ixtepec;4919;3418;1483
21085;Izúcar de Matamoros;55081;48984;5652
21086;Jalpan;9294;7770;1464
21087;Jolalpan;9398;7598;1753
21088;Jonotla;3552;2885;658
21089;Jopala;9465;6791;2619
21090;Juan C. Bonilla;13423;12780;590
21091;Juan Galindo;7954;7207;717
21092;Juan N. Méndez;3861;3101;745
21093;Lafragua;5722;4830;875
21094;Libres;22597;20549;1940
21095;La Magdalena Tlatlauquitepec;382;330;48
21096;Mazapiltepec de Juárez;1967;1812;147
21097;Mixtla;1690;1616;68
21098;Molcaxac;4676;4025;625
21099;Cañada Morelos;13540;11323;2184
21100;Naupan;7074;5496;1558
21101;Nauzontla;2799;2426;363
21102;Nealtican;8462;7804;636
21103;Nicolás Bravo;4296;3751;531
21104;Nopalucan;19259;17152;2023
21105;Ocotepec;3631;3188;441
21106;Ocoyucan;18060;15407;2572
21107;Olintla;8189;5201;2900
21108;Oriental;12001;10624;1327
21109;Pahuatlán;14870;11591;3202
21110;Palmar de Bravo;29956;24587;5299
21111;Pantepec;14242;10803;3304
21112;Petlalcingo;6998;5511;1421
21113;Piaxtla;3636;2886;728
21114;Puebla;1181612;1134845;38947
21115;Quecholac;32279;26492;5642
21116;Quimixtlán;14465;11028;3376
21117;Rafael Lara Grajales;10239;9425;736
21118;Los Reyes de Juárez;17693;16330;1322
21119;San Andrés Cholula;75445;72440;2618
21120;San Antonio Cañada;3619;2724;885
21121;San Diego la Mesa Tochimiltzingo;858;668;188
21122;San Felipe Teotlalcingo;7059;6752;282
21123;San Felipe Tepatlán;3028;2095;922
21124;San Gabriel Chilac;10956;8803;2088
21125;San Gregorio Atzompa;6204;5969;198
21126;San Jerónimo Tecuanipan;4228;3954;259
21127;San Jerónimo Xayacatlán;3007;2479;514
21128;San José Chiapa;5895;5231;637
21129;San José Miahuatlán;9462;7690;1739
21130;San Juan Atenco;2677;2367;300
21131;San Juan Atzompa;627;568;54
21132;San Martín Texmelucan;106428;101265;4448
21133;San Martín Totoltepec;482;417;63
21134;San Matías Tlalancaleca;14647;13578;1006
21135;San Miguel Ixitlán;475;416;58
21136;San Miguel Xoxtla;8475;8168;257
21137;San Nicolás Buenos Aires;6714;5549;1137
21138;San Nicolás de los Ranchos;7999;7072;883
21139;San Pablo Anicano;2748;2356;363
21140;San Pedro Cholula;91875;87899;3525
21141;San Pedro Yeloixtlahuaca;2603;2218;360
21142;San Salvador el Seco;20492;17581;2830
21143;San Salvador el Verde;20935;19835;968
21144;San Salvador Huixcolotla;9855;9132;697
21145;San Sebastián Tlacotepec;9179;7096;2061
21146;Santa Catarina Tlaltempan;708;482;225
21147;Santa Inés Ahuatempan;4451;3531;883
21148;Santa Isabel Cholula;5823;5282;516
21149;Santiago Miahuatlán;15606;13900;1663
21150;Huehuetlán el Grande;5182;4044;1127
21151;Santo Tomás Hueyotlipan;5945;5613;314
21152;Soltepec;8660;7797;833
21153;Tecali de Herrera;14907;14019;780
21154;Tecamachalco;51257;47150;3821
21155;Tecomatlán;4348;3700;606
21156;Tehuacán;203549;188603;14021
21157;Tehuitzingo;8729;7126;1524
21158;Tenampulco;5317;4440;817
21159;Teopantlán;3216;2065;1125
21160;Teotlalco;2425;2083;322
21161;Tepanco de López;13777;12309;1401
21162;Tepango de Rodríguez;3134;2069;1052
21163;Tepatlaxco de Hidalgo;11742;10497;1209
21164;Tepeaca;53704;49856;3658
21165;Tepemaxalco;801;632;167
21166;Tepeojuma;6097;5046;1015
21167;Tepetzintla;7054;4712;2290
21168;Tepexco;4784;3940;827
21169;Tepexi de Rodríguez;15481;13444;1902
21170;Tepeyahualco;11967;10302;1620
21171;Tepeyahualco de Cuauhtémoc;2580;2449;121
21172;Tetela de Ocampo;19438;16197;3127
21173;Teteles de Avila Castillo;4307;4014;254
21174;Teziutlán;69512;64771;4421
21175;Tianguismanalco;7309;6596;687
21176;Tilapa;6303;5606;654
21177;Tlacotepec de Benito Juárez;33352;27704;5413
21178;Tlacuilotepec;12416;10045;2335
21179;Tlachichuca;20806;17894;2862
21180;Tlahuapan;26858;24639;2124
21181;Tlaltenango;4475;4196;247
21182;Tlanepantla;3510;3299;199
21183;Tlaola;13798;10045;3707
21184;Tlapacoya;4642;3551;1071
21185;Tlapanalá;6293;5639;631
21186;Tlatlauquitepec;38115;33165;4731
21187;Tlaxco;4086;3358;702
21188;Tochimilco;12667;11207;1415
21189;Tochtepec;14507;13300;1154
21190;Totoltepec de Guerrero;921;847;68
21191;Tulcingo;7005;5565;1401
21192;Tuzamapan de Galeana;4692;4013;668
21193;Tzicatlacoyan;4663;4097;548
21194;Venustiano Carranza;21124;18067;2872
21195;Vicente Guerrero;16791;11435;5313
21196;Xayacatlán de Bravo;1288;1037;238
21197;Xicotepec;55495;48873;6365
21198;Xicotlán;949;788;155
21199;Xiutetelco;26340;21296;4959
21200;Xochiapulco;2947;2602;330
21201;Xochiltepec;2306;1970;327
21202;Xochitlán de Vicente Suárez;8882;6783;2043
21203;Xochitlán Todos Santos;4259;3498;742
21204;Yaonáhuac;5660;5055;552
21205;Yehualtepec;16186;14421;1703
21206;Zacapala;3192;2633;550
21207;Zacapoaxtla;38723;33295;5267
21208;Zacatlán;55929;49305;6370
21209;Zapotitlán;6140;5344;774
21210;Zapotitlán de Méndez;4194;3397;765
21211;Zaragoza;11667;10776;779
21212;Zautla;13928;11475;2424
21213;Zihuateutla;9139;7428;1677
21214;Zinacatepec;11938;9939;1932
21215;Zongozotla;3597;2692;897
21216;Zoquiapan;1997;1502;490
21217;Zoquitlán;13839;8612;5191
21996;No especificado;;;
21997;Otros estados;;;
21998;Otros municipios;;;
22001;Amealco de Bonfil;44146;36937;6935
22002;Pinal de Amoles;18651;15748;2812
22003;Arroyo Seco;9551;8263;1266
22004;Cadereyta de Montes;46234;40379;5658
22005;Colón;41854;37399;4332
22006;Corregidora;108641;104681;3280
22007;Ezequiel Montes;28078;25225;2765
22008;Huimilpan;25276;21937;3222
22009;Jalpan de Serra;18732;16490;2156
22010;Landa de Matamoros;14479;12167;2285
22011;El Marqués;84372;77901;6079
22012;Pedro Escobedo;47488;43721;3416
22013;Peñamiller;13381;11673;1643
22014;Querétaro;620933;598040;19436
22015;San Joaquín;6226;5129;1072
22016;San Juan del Río;183036;172970;9181
22017;Tequisquiapan;47959;44308;3417
22018;Tolimán;19215;16937;2175
22996;No especificado;;;
22997;Otros estados;;;
23001;Cozumel;60313;57897;1973
23002;Felipe Carrillo Puerto;53349;46144;6840
23003;Isla Mujeres;12214;11580;467
23004;Othón P. Blanco;188047;174535;12424
23005;Benito Juárez;498351;473998;13138
23006;José María Morelos;26037;22678;3215
23007;Lázaro Cárdenas;18532;16268;2132
23008;Solidaridad;119352;112618;3153
23009;Tulum;20279;18368;1531
23010;Bacalar;;;
23996;No especificado;;;
23997;Otros estados;;;
23998;Otros municipios;;;
24001;Ahualulco;13647;12130;1448
24002;Alaquines;6199;5241;943
24003;Aquismón;32569;25775;6674
24004;Armadillo de los Infante;3494;3046;438
24005;Cárdenas;14609;13375;1166
24006;Catorce;7226;6311;866
24007;Cedral;13735;12576;972
24008;Cerritos;16321;15019;1204
24009;Cerro de San Pedro;2994;2792;192
24010;Ciudad del Maíz;23282;20867;2271
24011;Ciudad Fernández;32777;29608;3039
24012;Tancanhuitz;15438;13275;2045
24013;Ciudad Valles;126741;118267;7640
24014;Coxcatlán;12810;10919;1817
24015;Charcas;16155;14618;1419
24016;Ebano;31702;29057;2493
24017;Guadalcázar;19516;16322;3144
24018;Huehuetlán;11187;9628;1436
24019;Lagunillas;4566;3615;858
24020;Matehuala;68948;65085;3497
24021;Mexquitic de Carmona;39493;35904;3293
24022;Moctezuma;14256;12482;1655
24023;Rayón;11897;10126;1664
24024;Rioverde;70069;62480;6997
24025;Salinas;21546;19868;1564
24026;San Antonio;6855;5899;904
24027;San Ciro de Acosta;7822;6223;1050
24028;San Luis Potosí;594164;575472;15316
24029;San Martín Chalchicuautla;16128;12873;3166
24030;San Nicolás Tolentino;4372;3761;574
24031;Santa Catarina;8053;5814;2181
24032;Santa María del Río;29783;26219;3357
24033;Santo Domingo;9171;8202;945
24034;San Vicente Tancuayalab;11401;9791;1560
24035;Soledad de Graciano Sánchez;196407;190101;5142
24036;Tamasopo;21543;18528;2875
24037;Tamazunchale;70503;59498;10213
24038;Tampacán;11962;10249;1617
24039;Tampamolón Corona;10465;8644;1710
24040;Tamuín;28681;26124;2413
24041;Tanlajás;13873;11992;1815
24042;Tanquián de Escobedo;10912;9429;1392
24043;Tierra Nueva;6734;5724;977
24044;Vanegas;5838;5221;587
24045;Venado;11017;9780;1175
24046;Villa de Arriaga;11650;10429;1194
24047;Villa de Guadalupe;7398;6210;1177
24048;Villa de la Paz;4067;3717;327
24049;Villa de Ramos;27346;24431;2826
24050;Villa de Reyes;33693;30563;2955
24051;Villa Hidalgo;11449;10344;1059
24052;Villa Juárez;7923;6835;1063
24053;Axtla de Terrazas;24631;22141;2307
24054;Xilitla;36044;32275;3616
24055;Zaragoza;17711;15362;2278
24056;Villa de Arista;11238;9811;1397
24057;Matlapa;21120;17788;3104
24058;El Naranjo;15476;14388;1035
24996;No especificado;;;
24997;Otros estados;;;
24998;Otros municipios;;;
25001;Ahome;322545;310791;10052
25002;Angostura;35521;33570;1682
25003;Badiraguato;22526;19910;2406
25004;Concordia;21929;20304;1556
25005;Cosalá;12230;10781;1346
25006;Culiacán;656943;629833;23043
25007;Choix;24687;21333;3255
25008;Elota;31455;28584;2554
25009;Escuinapa;40893;38281;2190
25010;El Fuerte;75612;69973;5251
25011;Guasave;221830;207881;12935
25012;Mazatlán;343437;332040;8574
25013;Mocorito;35989;32390;3417
25014;Rosario;38073;35075;2427
25015;Salvador Alvarado;61165;58226;2297
25016;San Ignacio;17255;15742;1443
25017;Sinaloa;66517;58727;7489
25018;Navolato;102905;94912;7316
25996;No especificado;;;
25997;Otros estados;;;
25998;Otros municipios;;;
26001;Aconchi;2058;1973;77
26002;Agua Prieta;57795;56185;1099
26003;Alamos;19935;17634;2140
26004;Altar;6540;6250;264
26005;Arivechi;1014;964;48
26006;Arizpe;2429;2329;85
26007;Atil;498;485;12
26008;Bacadéhuachi;968;919;45
26009;Bacanora;645;598;46
26010;Bacerac;1159;1114;41
26011;Bacoachi;1339;1286;50
26012;Bácum;17648;16503;1024
26013;Banámichi;1265;1225;36
26014;Baviácora;2823;2703;109
26015;Bavispe;1081;1046;27
26016;Benjamín Hill;4032;3865;147
26017;Caborca;61511;58559;2566
26018;Cajeme;318653;308659;7648
26019;Cananea;25265;24782;304
26020;Carbó;4182;3966;199
26021;La Colorada;1382;1292;85
26022;Cucurpe;747;712;32
26023;Cumpas;5052;4898;103
26024;Divisaderos;651;635;8
26025;Empalme;41429;39920;1270
26026;Etchojoa;46185;43060;2676
26027;Fronteras;6272;6095;148
26028;Granados;922;899;21
26029;Guaymas;115597;110969;3808
26030;Hermosillo;598531;583602;11901
26031;Huachinera;1044;1004;32
26032;Huásabas;757;716;27
26033;Huatabampo;61818;58410;3014
26034;Huépac;935;897;24
26035;Imuris;9143;8782;304
26036;Magdalena;22375;21808;444
26037;Mazatán;1099;1052;38
26038;Moctezuma;3683;3586;72
26039;Naco;4672;4573;66
26040;Nácori Chico;1612;1536;68
26041;Nacozari de García;9548;9311;172
26042;Navojoa;120753;115055;4717
26043;Nogales;158836;155255;2274
26044;Onavas;329;314;14
26045;Opodepe;2242;2155;81
26046;Oquitoa;365;353;7
26047;Pitiquito;7388;7075;252
26048;Puerto Peñasco;42367;40739;1064
26049;Quiriego;2571;2180;382
26050;Rayón;1334;1262;69
26051;Rosario;4095;3667;415
26052;Sahuaripa;4794;4557;210
26053;San Felipe de Jesús;317;305;8
26054;San Javier;383;368;9
26055;San Luis Río Colorado;133541;127945;4029
26056;San Miguel de Horcasitas;6167;5477;672
26057;San Pedro de la Cueva;1357;1280;60
26058;Santa Ana;12211;11937;214
26059;Santa Cruz;1458;1422;30
26060;Sáric;1931;1837;90
26061;Soyopa;1049;976;70
26062;Suaqui Grande;883;831;45
26063;Tepache;1124;1077;33
26064;Trincheras;1329;1253;58
26065;Tubutama;1352;1294;55
26066;Ures;7552;7225;297
26067;Villa Hidalgo;1335;1278;40
26068;Villa Pesqueira;1023;998;24
26069;Yécora;4584;4110;455
26070;General Plutarco Elías Calles;11317;10836;369
26071;Benito Juárez;16801;15800;869
26072;San Ignacio Río Muerto;10741;10077;635
26996;No especificado;;;
26997;Otros estados;;;
26998;Otros municipios;;;
27001;Balancán;42581;37860;4528
27002;Cárdenas;181473;167630;12460
27003;Centla;74891;68900;5634
27004;Centro;489136;467105;18877
27005;Comalcalco;143754;132811;10181
27006;Cunduacán;93809;86725;6801
27007;Emiliano Zapata;22752;21084;1559
27008;Huimanguillo;130173;117592;11845
27009;Jalapa;28186;25898;2121
27010;Jalpa de Méndez;61760;56951;4340
27011;Jonuta;22362;19776;2367
27012;Macuspana;115131;105984;8530
27013;Nacajuca;86748;78889;7096
27014;Paraíso;64459;61380;2835
27015;Tacotalpa;34537;31482;2967
27016;Teapa;40424;35602;4468
27017;Tenosique;44285;39764;4273
27996;No especificado;;;
27997;Otros estados;;;
27998;Otros municipios;;;
28001;Abasolo;9193;8399;731
28002;Aldama;22558;20655;1637
28003;Altamira;158793;150161;5737
28004;Antiguo Morelos;7099;6416;598
28005;Burgos;3684;3371;241
28006;Bustamante;5667;4623;1016
